1539024	Els diners obren totes les portes.	657751	Money opens all doors.
1539025	No puc aguantar aquest soroll.	421970	I can't stand that noise.
1539026	Va declarar que la Terra gira al voltant del Sol.	277101	He declared that the earth goes round the sun.
1539028	Estàs boig?	859019	Are you insane?
1539030	Casa nostra s'està cremant i nosaltres miram cap a l'altra banda.	432921	Our house is burning and we look elsewhere.
1539031	Coneixes el meu germà Masao?	321484	Do you know my brother Masao?
1539032	L'alemany és la millor llengua del món.	1151811	German is the best language in the world.
1539033	L'oració que estàs llegint no existeix.	546932	The sentence you're reading doesn't exist.
1539034	Els homes porten camises de màniga curta.	388553	The men are wearing short sleeve shirts.
1539035	Tens bones notícies?	886142	Do they have any good news?
1539036	Et negues a marxar amb nosaltres?	69292	Do you refuse to leave with us?
1539037	La seva explicació del problema no tenia ni cap ni peus.	903270	Her explanation of the problem made no sense.
1539038	Potser farem tard a l'escola.	262943	We may be late for school.
1539040	Perquè no mirem si en Tom vol jugar a les cartes amb niosaltres?	1023739	Why don't we see if Tom wants to play cards with us?
1539042	Et vaig dir que havies de ser aquí puntual aquest matí.	716479	I told you to be here on time this morning.
1539043	L'economia japonesa es va desenvolupar depressa.	281632	The Japanese economy developed rapidly.
1539141	Sabeu a quina divinitat està dedicat aquest temple?	58959	Do you know which deity this temple is dedicated to?
1539142	Matàvem el temps jugant a les cartes.	2799147	We killed time playing cards.
1539156	És una bona nedadora.	312636	She is a good swimmer.
1539178	No tinc cap gat.	881861	I don't have a cat.
1541262	Tornarà a les sis.	762167	He'll return at six.
1557179	La Mary es va casar per diners.	1557152	Mary married for money.
1557185	Els asiàtics normalment tenen el cabell negre,	1557157	Asians generally have black hair.
1557196	Ens sap greu la molèstia causada.	1557165	We are sorry for the inconvenience.
1557205	En Tom quasi no té experiència en les dones.	1557172	Tom has almost no experience of women.
1583028	No li agrada el peix.	295268	He doesn't like fish.
1583124	Nancy és de Londres.	36185	Nancy is from London.
1583457	Hi habia una vegada un rei que tenia tres filles.	1583465	Once upon a time lived a king who had three daughters.
1603369	Què diu ell?	914025	What does he say?
1646219	Tens dues flors.	70263	You have two flowers.
1758362	La meva mare em va preguntar si li podia portar una mica de llet.	1363591	My mother asked me if I could fetch some milk.
1758363	Les matemàtiques ocupaven els seus pensaments.	309598	Mathematics occupied her mind.
1758364	La meva mare em va demanar si podia portar-li una mica de llet.	1363591	My mother asked me if I could fetch some milk.
1758366	Ens vam perdre i, encara pitjor, ens va enxampar un xàfec.	280391	We lost our way, and what was worse, we were caught in a shower.
1758370	Volia comprar el llibre, però vaig adonar-me que no duia més de 200 iens.	43852	I wanted to buy the book, but I found I had no more than 200 yen with me.
1758371	He de dur el rellotge a arreglar.	322192	I really must have my watch repaired.
1758372	Quina llengua parleu al vostre país?	64492	What language do you speak in your country?
1758374	La meva mare parla una mica d'anglès.	773142	My mother speaks little English.
1758376	Vaig pensar que s'havia enfadat i que se n'aniria.	898483	I thought she was angry and would just go away.
1758377	M'ha enxampat un xàfec pel camí.	259635	I was caught in a shower on the way.
1758379	Em gasto els diners de seguida que en tinc.	281910	I spend money as soon as I get it.
1758381	Tothom esperava que guanyés.	32086	Everyone hoped that she would win.
1758382	No tinc família.	1173371	I have no family.
1758384	No sé la seva adreça.	396328	I don't know her address.
1758385	Se'n va anar a esquiar a l'hivern.	301908	He went skiing during the winter.
1758386	Sentia que em moriria.	953451	I felt like I would die.
1758389	Tots dos són impredictibles i impacients.	925233	Both of them are unpredictable and impatient.
1758390	El professor em va dir que estudiés molt.	272971	The teacher told me to study harder.
1758392	En Jim corre tan ràpid com en Ron.	53295	Jim runs as fast as Ron.
1758393	El camí que duu a l'infern és ple de bones intencions.	797533	The road to Hell is paved with good intentions.
1758394	El metge de la Mary li va aconsellar que fes exercici.	680096	Mary's doctor advised her to exercise.
1758395	Qui ho ha pintat?	276387	Who painted it?
1764514	Mustafà Kemal va proclamar la República Turca el 1923.	1769340	Mustafa Kemal Atatürk proclaimed the Turkish Republic in 1923.
1764566	L'ala de l'ocell estava trencada.	45018	The bird's wing was broken.
1772074	Al principi Déu creà el cel i la terra.	3286750	In the beginning God created the heaven and the earth.
1772074	Al principi Déu creà el cel i la terra.	1215976	In the beginning God created Heaven and Earth.
1772116	El bus va arribar deu minuts tard.	351267	The bus arrived ten minutes late.
1772133	Si no vols estar sol, puc fer-te companyia.	2799525	If you don't want to be alone, I can keep you company.
1772247	Necessitem més inflació?	367569	Do we need more inflation?
1772249	L'anglès no és fàcil, però és interessant.	458053	English is not easy, but it is interesting.
1772258	La meva mare sempre està ocupada.	251819	My mother is always busy.
1772275	Ell té un gos.	288121	He has a dog.
1772299	No puc planxar la meva roba. No tinc planxa.	1685762	I cannot iron my clothes. I have no iron.
1772325	La vermella és la casa que va construir en Jack.	2799231	The red house is the one that Jack built.
1772369	El senyor Ikeda vol comprar un cotxe nou.	277313	Mr Ikeda wants to buy a new car.
1772369	El senyor Ikeda vol comprar un cotxe nou.	1178697	Mr. Ikeda wants to buy a new car.
1901532	L'embarcació està unit a l'ancoratge per una cadena.	1885810	The boat is attached to the anchor by a chain.
1901850	A mi m'agrada més mirar les pel·lícules en versió original.	2799144	I prefer to watch films in the original.
1905942	Fa molt de temps que no ens hem vist.	2799145	We haven't seen each other in a long time.
1905942	Fa molt de temps que no ens hem vist.	2799146	It's a long time since we last saw each other.
1905975	Abans de morir va passar més d'un mes hospitalitzat.	2784964	Before dying, she spent more than a month in hospital.
1905975	Abans de morir va passar més d'un mes hospitalitzat.	2784965	Before dying, he spent more than a month in hospital.
1917753	La fractura entre rics i pobres creix.	1917745	The gap between the haves and the have nots is widening.
1917761	El nas del gos és molt sensible.	1917770	A dog's nose is very sensitive.
1917850	La casa és buida.	68740	The house is vacant.
1917911	El cel és net i ple d'estrelles.	1917913	The sky is clear and full of stars.
1920018	Em vaig mirar al mirall i no em va agradar el que vaig veure.	1920011	I looked at myself in the mirror and I didn't like what I saw.
1920139	El gos és el millor amic de l'home.	707004	Dog is man's best friend.
1953113	No vull sucre.	3518040	I don't want sugar.
1954488	Siusplau, passeu a la cambra d'un en un.	319546	Please come into the room one by one.
1954490	Sembla que aquell parell estan fets l'un per l'altre.	68745	It seems those two are made for each other.
1954492	He de tenir cura d'alguns negocis.	1887626	I really need to take care of some business.
1954493	Dick tocava el piano i Lucy cantava.	452253	Dick played piano and Lucy sang.
1954495	L'avió s'enlairà a les sis clavades.	318046	The plane took off exactly at six.
1954497	Vaig agafar la pilota amb una mà.	255581	I caught the ball with one hand.
1954498	Tom és massa jove per portar un cotxe.	1494914	Tom is too young to drive a car.
1954688	El vol 123, té retard?	931501	Is Flight 123 going to be delayed?
1955147	Mary va deixar que sa germana netegés els vidres.	31873	Mary left her sister to clean the windows.
1955148	No ho facis mai més.	1839458	Don't ever do that again.
1955151	Van haver d'amputar el braç al Tom.	1573425	Tom's arm had to be amputated.
1955272	El teu amic està cansat.	1955267	Your friend is tired.
1956110	Escolto el que estàs dient.	1516123	I hear what you're saying.
1956138	Què vols veure?	1956133	What do you want to see?
1957247	El meu cunyat és policia.	1333025	My brother-in-law is a policeman.
1969222	Només jo puc fer-ho. Ho vaig fer sol.	1969220	Only I can do it. I did it alone.
1971599	No tinc valor per demanar-te un préstec.	66514	I haven't got the nerve to ask you for a loan.
1971601	Tot s'ha acabat amb ell.	293064	It is all over with him.
1971603	Hem vingut a la conferència sabent-ho, però sembla ser que tu no.	247717	We came to the conference knowing this, but it seems that you did not.
1971604	La riada va fer molt de mal.	240922	The flood caused a lot of damage.
1971605	La inundació va fer molt de mal.	240922	The flood caused a lot of damage.
1971607	A Sendai tenim molta pluja al juliol.	272648	In Sendai we have much rain in July.
1971611	Tens dos llibres?	69061	Do you have two books?
1971614	Té una creença ferma en Déu.	298787	He had a firm belief in his God.
1971617	No hi fa res si ve tard o no.	287761	It doesn't matter whether he comes late or not.
1971618	És una dona que mereix admiració.	1205350	She is a woman worthy of admiration.
1971621	Les matemàtiques són importants a la vida diària.	681437	Mathematics is important in daily life.
1971624	Aquest és el seu cotxe, crec.	396149	This is his car, I think.
1971709	La meva conducta era molt peculiar.	250884	My behavior was very odd.
1976611	Quan va ser l'ultima vegada que vas llegir aquesta revista?	1747614	When was the last time you read this magazine?
1976614	La meva mare s'aixeca aviat cada matí.	251859	My mother gets up early every morning.
1976631	No m'agraden els viatges llargs.	259523	I don't like long drives.
1976647	Soc un gran admirador de la cultura americana.	1322090	I am a great admirer of American culture.
1976652	És una nova experiència per a mi.	42388	It's a wholly new experience for me.
1976655	Tot i que no m'agradaven les matemàtiques, vaig haver d'estudiar els logaritmes.	1842024	Although I didn't like math, I had to study logarithms.
1976657	Surt de la classe.	19047	Get out of the classroom.
1976659	Suposo que podríem caminar.	1841660	I suppose we could walk.
1976664	Tens això també en altres colors?	1747526	Do you also have this in other colors?
1976680	He fet un escriptori de fusta.	261968	I made a desk of wood.
1976686	La informació és útil a un gran nombre de persones.	46181	The information is useful to a great many people.
1985130	Es diu que el golf és molt popular al Japó.	281204	It is said that golf is very popular in Japan.
1987469	La nit és quan la majoria de la gent se'n va al llit.	324006	Night is when most people go to bed.
2002639	La noia és maca.	2002543	The girl is pretty.
2017052	Tom diu que ell mai ha intentat menjar menjar de gos.	1092986	Tom says that he's never tried eating dog food.
2036745	Feliç dia de la Mare!	706874	Happy Mother's Day!
2062287	Tom no és feliç.	1841461	Tom is not happy.
2125636	Les úniques respostes útils són les que creen noves preguntes.	1581	The only useful answers are those that raise new questions.
2130310	La nostra galàxia s'anomena la Via Làctia.	897395	Our galaxy is called the Milky Way.
2136734	Europa està en crisi.	1817631	Europe is in crisis.
2138644	Saps on ha anat ella?	2799198	Do you know where she's gone?
2223274	És un llibre.	42097	It is a book.
2339544	Menjo perquè tinc gana.	1148011	I eat because I'm hungry.
2339576	Jo no puc parlar Francès.	255532	I can't speak French.
2339640	Ell és molt bó tocant la guitarra	467855	He's very good at playing guitar.
2339648	Perquè estas enfadat amb ell?	36351	Why are you angry with him?
2342675	No tinc cap interès a anar al partit de beisbol.	1871851	I'm not interested in going to the baseball game.
2345880	La música no és una llengua, però algunes llengües són música per les meves orelles.	2345866	Music is not a language. But some languages are music to my ears.
2345882	La música no és un idioma, però alguns idiomes són música per les meves orelles.	2345866	Music is not a language. But some languages are music to my ears.
2345911	Està la teva mare a casa?	2345890	Is your mum at home?
2346879	Aquest és el meu ordinador.	2346862	This is my computer.
2401386	Penses que al Tom li agrada realment la Mary?	2401265	Do you think Tom really likes Mary?
2401388	Ens coneixem.	2401260	We know each other.
2401391	Simplement no sabem perquè.	2401259	We just don't know why.
2401395	Encara no ens hem començat a barallar.	2401258	We have not yet begun to fight.
2401396	Ens hem divertit, oi?	2401257	We had fun, didn't we?
2401400	Hem trobat una petjada gran i un parell de més petites de diferent mida.	2401256	We found one large footprint and a couple of different size smaller footprints.
2401403	No volem prendre res.	2401255	We don't want to take anything.
2401405	No coneixem els nostres veïns.	2401254	We don't know our neighbors.
2401406	No tenim cap prova.	2401253	We don't have any proof.
2401408	No tenim diners.	2401252	We don't have any money.
2401413	No tenim cap problema.	2401251	We don't have a problem.
2401419	Si no hagués estat per tu, ell encara seria viu.	357927	If it hadn't been for you, he would still be alive.
2401422	Image Viewer és un software per a la visualització d'imatges. Aquest software és un programa molt petit. Aquest software només té les funcions bàsiques. Això és traduïble per usuaris del projecte Tatoeba.	513373	Image Viewer is an image viewing software. This software is a very small program. This software has basic functions only. This is translatable by Tatoeba Project users.
2489828	No begis l'aigua al got brut!	2488393	Do not drink the water in the dirty glass!
2489955	Els llibres són les abelles que porten el pol·len d'una intel·ligència a una altra.	2489950	Books are the bees that carry pollen from one mind to another.
2491477	Et dono cinc dòlars.	433531	I'll give you five dollars.
2491501	Tinc dos nebots.	1175621	I have two nephews.
2491546	Andorra és un principat petit, situat entre Espanya i França.	1788991	Andorra is a small principality situated between Spain and France.
2491576	El Burj Khalifa és ara un tocanúvol més alt del món.	1399479	Burj Khalifa is currently the tallest skyscraper in the world.
2491578	Moltes gràcies!	1564	Thank you very much!
465514	Bona nit.	2362724	Good night.
2491596	Em sembla interessant.	2407948	I think it's interesting.
2491621	Hem de reduir la despesa per tal d'estalviar diners.	18565	We must cut our expenses to save money.
2558809	La llengua internacional Interlingue ha estat publicada en 1922 amb el nom Occidental.	2472516	The international language Interlingue was published in 1922 under the name Occidental.
2561189	Tom compongué un sonet.	1538702	Tom composed a sonnet.
913646	Penso, llavors existeixo.	454514	I think, therefore I am.
2625970	És aquest un cavall o una egua?	2535309	Is this a stallion or a mare?
2631133	Jo sóc fotògraf professional.	2628724	I'm a professional photographer.
2631136	On estan els nostres paraigües?	2631135	Where are our umbrellas?
2655816	Tens dificultats per entendre el que les dones o els nens petits et diuen?	138749	Do you have difficulty understanding what women or small children say to you?
2666860	Què estudia un sovietòleg?	2604279	What does a Sovietologist study?
2731426	Si ens punxen, no sagnem?	2731128	If you prick us, do we not bleed?
2738217	La lliçó començarà.	2738216	The lesson will start.
2782515	Ni ell ni jo parlem espanyol.	2782497	Neither he nor I speak Spanish.
2782923	M'agraden els idiomes!	1514070	I like languages!
2784045	Jo no sóc metge.	1194034	I'm not a doctor.
2784259	El temps està plujós.	1766697	The weather is rainy.
2785774	Coses absolutament absurdes succeeixen en este món.	2785712	Absolutely nonsensical things happen in this world.
2786981	Jo, el Predicador, vaig ser rei d'Israel a Jerusalem.	2786946	I, the Preacher, was king over Israel in Jerusalem.
2787025	Jo tampoc entenc res.	2787013	I, too, didn't understand anything.
2787938	És tan difícil triar entre el cel i l'infern?	2788047	Is it so difficult to choose between heaven and hell?
2788307	És una persona molt considerada.	292102	He is a very thoughtful person.
2788312	Què hi ha?	25158	What is going on?
2788313	Què passa?	25158	What is going on?
2788315	Ha esborrat el seu compte de Facebook.	2454384	She deleted her Facebook account.
2788650	El lleó és el rei de la selva.	29846	The lion is the king of the jungle.
2788657	Si una nació espera ser ignorant i lliure, espera el que mai va ser i mai ho serà.	1779365	If a nation expects to be ignorant and free, it expects what never was and never will be.
2788733	No ho sabrem mai.	1233962	We'll never know.
2792524	Tatoeba no és una escola — és una universitat!	2792529	Tatoeba is not a school; it's a university!
2792524	Tatoeba no és una escola — és una universitat!	2792531	Tatoeba is not a school — it is a university!
2792833	Rússia és una endevinalla embolicat en un misteri dins d'un enigma.	2792812	Russia is a riddle wrapped in a mystery inside an enigma.
2793571	Et vaig estranyar tant!	1078009	I missed you so much!
1646233	Benvingut!	138919	Welcome.
1772209	Puc ajudar?	25095	Can I help you?
2795117	Dilluns, dimarts, dimecres, dijous, divendres, dissabte, diumenge i festius són els dies de la setmana.	798398	Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday and holiday are the days of the week.
2795154	Gener, febrer, març, abril, maig, juny, juliol, agost, setembre, octubre, novembre i desembre són els mesos de l'any.	621957	January, February, March, April, May, June, July, August, September, October, November and December are the twelve months of the year.
2795310	Les quatre estacions de l'any són primavera, estiu, tardor i hivern.	2795285	The four seasons of the year are spring, summer, autumn, and winter.
2797504	M'agrada aquesta tassa.	879577	I like this cup.
2797535	El primer ministre Koizumi va dir, "Hi ha gent que diu aixó, perque és inconstitucional, jo no hauria de pregar al temple Yasukuni.	327702	Prime Minister Koizumi said, "There are people who say that, because it's unconstitutional, I should not pray at the Yasukuni Shrine".
2797844	Un, dos, tres, quatre, cinc, sis, set, vuit, nou, deu.	413731	One, two, three, four, five, six, seven, eight, nine, ten.
2797855	El zero és un número especial.	2797850	Zero is a special number.
2798579	És degradant per a ella.	2798285	It is degrading for her.
2798927	Tom és vell.	2203138	Tom is old.
2800141	"Tatoeba" significa "per exemple" en japonès.	525267	"Tatoeba" means "for example" in Japanese.
2800147	Què significa "Tatoeba"?	763223	What does "Tatoeba" mean?
2800156	M'encanta Tatoeba.	1200089	I love Tatoeba.
2801186	La comprensió és fonamental.	2801187	Understanding is essential.
2804870	Hi ha seixanta segons en un minut.	484682	There are sixty seconds in a minute.
2806212	Tenen plena confiança en el seu líder.	306638	They have full confidence in their leader.
2809387	Tots necessitem aire i aigua per viure.	2809374	We all need air and water to live.
2809422	No em tornis a trucar.	1845517	Don't call me again.
2812316	En el meu idioma, la "," es diu coma, el ";" es diu punt i coma, ":" es diu dos punts, "..." es diu punts suspensius i aquesta frase acaba amb un punt final.	1336028	In my language, the "," is called comma, the ";" is called semicolon, ":" is called colon, "..." are called ellipsis, and this sentence ends with a period.
2812728	La vida és una qüestió de prioritats.	877977	Life is a question of priorities.
2815273	Metge, guareix-te tu mateix!	413600	Physician, heal thyself.
2816657	Es tracta d'una obra històrica.	2816348	It is an historical play.
2845217	Les seves cames són columnes d'alabastre assentades sobre sòcols d'or fi.	2845214	His legs are as pillars of marble, set upon sockets of fine gold.
2854209	Emily m'ha abraçat.	2854194	Emily hugged me.
2936741	La literatura és el futur d'una nació.	2929037	Literature is the future of a nation.
2942144	Això és un peix.	2629585	This is a fish.
2942151	El terrorisme és un dels enemics més grans de la pau mundial.	2936961	Terrorism is one of the biggest enemies of world peace.
2963844	Què vols?	1839617	What would you like?
2963849	Quina és la teva adreça?	370710	What is your address?
2963851	Què has fet avui?	464576	What have you done today?
2963853	Què vas fer?	1495903	What did you do?
2963858	Com es diu?	70623	What is your name?
2977374	M'encanta el menjar d'aquí.	2380220	I love the food here.
2977378	No confio en els polítics.	1992227	I don't trust politicians.
2977446	El supermercat és obert.	462940	The supermarket is open.
3028124	Ets normal.	2203110	You're normal.
3028902	No semblen feliços.	2044495	They don't seem happy.
3081368	Tinc dos gats.	2412739	I have two cats.
3081776	Quan dono menjar als pobres, em diuen sant. Quan demano per què els pobres no tenen res a menjar, em diuen communista.	3081764	When I give food to the poor, they call me a saint. When I ask why the poor have no food, they call me a communist.
3148896	El seu llibre és roig.	3144639	His book is red.
3148930	El seu cotxe no és bo.	3144650	Their car is not good.
3148933	Ton pare és alt.	70957	Your father is tall.
3188115	Feliç Pasqua!	66762	Happy Easter!
3227546	Ell és un bon atleta.	290317	He is a good athlete.
3227553	Estic a casa.	404046	I'm at home.
3324377	Ningú és perfecte.	358152	Nobody is perfect.
3335243	Hi vull anar.	1977717	I want to go.
3406247	Només les persones mal informades creuen que la llengua només s'empra per a comunicar-se. La llengua és també una forma de pensar, una manera de veure el món, una cultura.	3405143	Only uninformed people think that language is used only to communicate. Language is also a way of thinking, a way of seeing the world, a culture.
3466707	Per què sempre penso en la Maria?	3466434	Why am I still thinking about Marika?
3466709	M'agradaria oblidar la Marika?	3466433	I'd like to forget Marika.
3468247	Tom va trucar a la Maria per dir-li que arribaria tard.	1029543	Tom called Mary to tell her he'd be late.
3468254	Tom va trucar a la Maria per disculpar-se, però ella li va penjar.	1029544	Tom called Mary to apologize to her, but she hung up on him.
3468259	Tom li va dir a la Maria traïdora.	1029546	Tom called Mary a traitor.
3496384	La seva temperatura és normal.	287079	His temperature is normal.
3617482	Sóc de Nova Zelanda.	3617399	I'm from New Zealand.
3633405	No vull anar a l'escola.	1860	I don't want to go to school.
1285320	Bon nadal!	1723	Merry Christmas!
1309937	Bones festes de nadal!	1723	Merry Christmas!
877463	Tinc dues filles.	453185	I have two daughters.
3711235	M'agradaria reservar una taula per a dos.	72808	I'd like to reserve a table for two.
3712212	No crec que Tom estigués parlant de mi.	3182010	I don't think Tom was talking about me.
3712219	Podries deixar de parlar de menjar?	3182015	Will you please stop talking about food?
3712220	Estem parlant del mateix Tom?	3181890	Are we talking about the same Tom?
3712221	Parlem del mateix Tom?	3181890	Are we talking about the same Tom?
3713249	Ignora el que ha dit. Era només una broma.	3694561	Ignore what he said. It was just a joke.
1772064	Quant de temps passes a Facebook?	909526	How much time do you spend on Facebook?
3716053	Espere poder-ho fer.	3716048	I hope that I can do it.
1529222	He plantat un pomer al meu jardí.	408351	I planted an apple tree in my garden.
1758614	Els peixos viuen al mar.	19350	Fish live in the sea.
3792738	La pel·lícula va començar a les 2.	2438	The film started at 2 o'clock.
3792769	És més fàcil divertir-se que treballar.	2447	It's easier to have fun than to work.
3795324	Tom sempre diu això.	2262439	Tom always says that.
3798443	Ella va aixecar la mà.	314875	She raised her hand.
3799398	El foc sempre és perillós.	23869	Fire is always dangerous.
2507778	Demá compliré 28 anys.	2507760	Tomorrow I'll turn 28.
3805091	Ella és a Boston.	3805034	She's in Boston.
3805093	Tom va morir a Roma.	3805020	Tom died in Rome.
3805096	Sembla que avui estaré despert tota la nit.	3804968	It seems I'm going to be up all night tonight.
3805097	Jo estava xerraire.	3804867	I was talkative.
3805098	Va ser un malson.	42588	It was a nightmare.
1523409	Va ser una setmana terrible.	3804856	It was a terrible week.
3805102	No semblava que ell tingués sospites.	3804841	He didn't seem suspicious.
3805103	Llegíem.	3804821	We were reading.
3805105	Ell parla cinc idiomes.	508253	He speaks five languages.
3805106	Sempre dic que sí!	609582	I always say yes!
3805107	Parlo per telèfon.	279360	I'm talking on the phone.
3805108	Parlo suec.	880605	I speak Swedish.
3805109	El menjar no tenia gaire bon gust.	2541272	The food didn't taste very good.
3805111	El terra era cobert de neu.	3803737	The ground was covered in snow.
3805113	Has de menjar més a poc a poc.	3803101	You should eat slower.
3805115	No tinc res a dir-vos a cap de vosaltres.	3802756	I don't have anything to say to any of you.
3805115	No tinc res a dir-vos a cap de vosaltres.	3802755	I have nothing to say to any of you.
3805121	Et puc donar feina en la meva empresa.	3802459	I can employ you in my company.
3805122	Tom vol ser famós.	1141025	Tom wants to be famous.
3805124	Sóc un membre de l'empresa.	3802226	I am a member of the firm.
3805125	Ell és el cap del nostre departament.	3802225	He is the boss of our department.
3805126	La majoria d'escoles avui estan tancades.	3802065	Most schools are closed today.
3805128	Jo sóc qui paga totes les factures.	3802038	I'm the one who pays all the bills.
3805130	Jo sóc qui té la clau.	3802035	I'm the one who has the key.
3805131	Jo sóc qui treu les escombraries.	3802032	I'm the one who takes out the garbage.
3805132	Vaig ser jo qui va trucar a la porta.	3802023	I was the one who knocked on the door.
3805161	El secret de la longevitat és triar amb compte els pares.	3801991	The secret of longevity is to choose your parents carefully.
3805163	Per fi ha arribat!	3799958	He finally arrived!
3805164	Millie es menja una poma.	3175948	Millie is eating an apple.
3805165	L'autobús para ací?	3798934	Does the bus stop here?
3805872	Ells van arribar tard a causa de la tempesta.	1412116	They arrived late because of the storm.
1519367	Cuzco és un dels indrets més interessants del món.	63026	Cuzco is one of the most interesting places in the world.
1626907	Jo vull escriure un llibre.	1586723	I want to write a book.
3840304	L'ocell és al cel.	3812934	The bird is in the sky.
1532230	És el millor llibre que he llegit mai.	55715	This is the best book I have ever read.
1532230	És el millor llibre que he llegit mai.	55671	This is the best book that I've ever read.
3866068	Ells són abstemis.	3865872	They abstain from alcohol.
3866070	És realment molest.	3866007	It's really annoying.
3866069	Ells no beuen.	3865874	They don't drink.
3866072	No bevem.	3865869	We don't drink.
3866073	Estàs d'acord amb Tom, no?	3865866	You agree with Tom, don't you?
3866074	Mary no beu.	3865865	Mary doesn't drink.
3866076	Estàs d'acord amb Tom, oi?	3865862	You agree with Tom, right?
3866077	És tot el que pots fer.	3865715	It's all you can really do.
3866078	És culpa teva.	1894552	It's your fault.
3877972	Un cos humà mitjà conté prou ossos per a compondre un esquelet humà sencer.	3877960	The average human body contains enough bones to make an entire human skeleton.
795094	El diumenge és l'últim dia de la setmana.	281873	Sunday is the last day of the week.
3924617	M'agrada el cafè.	3524072	I like coffee.
3935500	Grècia és un país antic.	3935488	Greece is an old country.
856642	Si no fos pel teu coratge, ara estariem morts.	3943440	If it weren't for your courage, we'd now be dead.
779088	Encara no he acabat d'esmorzar.	3943492	I still haven't finished eating breakfast.
2239067	Cada dia em menjo un ou dur per esmorzar.	3943499	I eat a boiled egg for breakfast every day.
878051	No m'interessa la seva vida privada.	3943508	I have no interest in his private life.
1519048	No sap res de la seva família.	3943514	He doesn't know anything about his family.
877125	Hi ha alguna oficina postal per aquí?	61362	Is there a post office around here?
2061535	El meu apartament té una sala d'estar, un dormitori, una cuina i un bany.	3943524	My apartment has a living room, a bedroom, a kitchen and a bathroom.
3713849	Ha parlat com si fos ma mare.	3973701	She spoke as if she were my mother.
1525696	Escric cartes que no envio mai.	3989624	I write letters that I never send.
1902254	No m'ha passat mai i toque ferro.	3989632	That has never happened to me, touch wood.
4001931	Sóc jo.	42400	It's me.
4006832	La flor blava és petita.	3997871	The blue flower is small.
4006839	Les coses estan canviant ràpidament.	1640942	Things are changing quickly.
4006846	De quin color és la Terra?	4006585	What's Earth's color?
2797760	La capitale del Brasile è Brasília.	34222	The capital of Brazil is Brasilia.
4049028	Plou a bots i a barrals.	384559	It's raining cats and dogs.
1772209	Puc ajudar?	266051	Can I help?
1524281	Has de deixar de fumar.	858572	You must quit smoking.
4103161	Qui ets tu?	356200	Who are you?
4103166	Qui és vostè?	356200	Who are you?
4103172	Qui sou tots vosaltres?	952790	Who are you all?
4103174	Amb qui estàs?	2273941	Who are you with?
4103178	Amb qui esteu?	2273941	Who are you with?
4122405	Prefereixo la recepta original.	4122387	I prefer the traditional recipe.
4124436	Necessito un got d'aigua.	4124432	I need a glass of water.
4124437	No, no veig la CNN.	4124429	No, I do not watch CNN.
1906342	Fill de puta!	1743206	Son of a bitch!
4180804	On és la farmàcia?	4099322	Where's the pharmacy?
2491525	Encara no he trobat un metge.	1632071	I haven't found a doctor yet.
4256138	Benvinguts a la Viquipèdia.	4256130	Welcome to Wikipedia.
4302752	Quan la voluntat està absent, el poder desapareix.	4302750	When the will is absent, the power disappears.
4419031	El meu aerolliscador està ple d'anguiles	348790	My hovercraft is full of eels.
2811025	Ell és el fill gran.	593283	He's the oldest son.
2811029	Vull un llibre. Ón és la llibreria?	437015	I want a book. Where is the bookstore?
4543736	El meu número de telèfon és 9876-5432.	4518215	My telephone number is 9876-5432.
4563339	Odien les aranyes.	2867006	They hate spiders.
1609194	Tens deu anys?	69226	Are you ten years old?
4645459	Ells odien les aranyes.	2867006	They hate spiders.
4645566	T'estimem.	2241155	We love you.
4645567	Us estimem.	2241155	We love you.
4645577	Et desitjo el millor!	3625029	I wish you the best!
4645578	Ella t'envia els seus millors desitjos.	308158	She sent you her best wishes.
4645620	Deixa'm en pau!	25534	Leave me alone!
4647627	La meva mare sap com fer pastissos.	251822	My mother knows how to make cakes.
4647628	Un cop va arribar a l'estació, va trucar a un taxi inmediatament.	1717690	Having arrived at the station, he immediately called a taxi.
4647633	Va perdre tots els diners que tenia.	304431	He lost all the money he had.
1527244	Què et passa?	664250	What's wrong with you?
4714722	Les peces d'escacs són: peó, cavall, alfil, roque, dama i rei.	4688626	The chess pieces are pawn, knight, bishop, rook, queen, and king.
1557170	El soldat m'ha donat aigua.	44107	The soldier gave water to me.
3446002	Tom té trenta anys.	1024810	Tom is thirty years old.
4828802	He d'anar a dormir.	1277	I have to go to sleep.
4828811	La part més difícil de l'aprenentatge d'un idioma és recordar el vocabulari.	4828805	The hardest part of language learning is remembering vocabulary.
4834011	Feliç aniversari!	453219	Happy birthday!
877162	No m'agraden les ciutats grans.	275861	I dislike big cities.
4916344	Que fa calor a fora?	4916092	Is it hot outside?
4928325	Ells estan llegint un llibre.	3125511	They're reading a book.
4934336	I tant.	279879	Obviously.
4934346	Adéu!	516745	Goodbye!
4934348	Alerta!	1053192	Careful!
1954465	El temps vola.	263886	Time flies.
4944584	Ell no només parla anglès, també francès.	4944512	He not only speaks English, he speaks French as well.
855046	Ara son les cuatre i deu.	4990299	It's ten past four now.
1016216	Benvingut a Tatoeba.	1205289	Welcome to Tatoeba!
1016217	Benvinguda a Tatoeba.	1205289	Welcome to Tatoeba!
3934113	Benvingudes a Tatoeba.	1205289	Welcome to Tatoeba!
5029086	Carai!	52027	Wow!
5029087	De veritat?	373216	Really?
5029088	Afanya't.	1329	Hurry up.
